Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.08     0.00       22     0.00     0.00  unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.08     0.00       21     0.00     0.00  std::vector<Piece, std::allocator<Piece> >::size() const
  0.00      0.08     0.00       21     0.00     0.00  std::vector<Piece, std::allocator<Piece> >::end()
  0.00      0.08     0.00       21     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::end()
  0.00      0.08     0.00       20     0.00     0.00  __gnu_cxx::new_allocator<Coords>::deallocate(Coords*, unsigned long)
  0.00      0.08     0.00       20     0.00     0.00  __gnu_cxx::new_allocator<Coords>::allocate(unsigned long, void const*)
  0.00      0.08     0.00       20     0.00     0.00  __gnu_cxx::__normal_iterator<Piece*, std::vector<Piece, std::allocator<Piece> > >::base() const
  0.00      0.08     0.00       20     0.00     0.00  __gnu_cxx::__normal_iterator<Coords*, std::vector<Coords, std::allocator<Coords> > >::base() const
  0.00      0.08     0.00       20     0.00     0.00  std::_Vector_base<Coords, std::allocator<Coords> >::_M_allocate(unsigned long)
  0.00      0.08     0.00       20     0.00     0.00  std::allocator_traits<std::allocator<Coords> >::deallocate(std::allocator<Coords>&, Coords*, unsigned long)
  0.00      0.08     0.00       20     0.00     0.00  std::allocator_traits<std::allocator<Coords> >::allocate(std::allocator<Coords>&, unsigned long)
  0.00      0.08     0.00       17     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::_M_max_size() const
  0.00      0.08     0.00       17     0.00     0.00  std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::size() const
  0.00      0.08     0.00       16     0.00     0.31  Board::setPiece(unsigned long, unsigned long, Piece)
  0.00      0.08     0.00       16     0.00     0.16  Board::~Board()
  0.00      0.08     0.00       16     0.00     0.00  Piece::fromString(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.08     0.00       16     0.00     0.00  Piece::Piece(int, int, int, int, bool)
  0.00      0.08     0.00       16     0.00     0.00  Coords::Coords(unsigned long, unsigned long)
  0.00      0.08     0.00       16     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::deallocate(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long)
  0.00      0.08     0.00       16     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::allocate(unsigned long, void const*)
  0.00      0.08     0.00       16     0.00     0.00  Piece::getIsAnchored() const
  0.00      0.08     0.00       16     0.00     0.00  __gnu_cxx::__normal_iterator<Piece*, std::vector<Piece, std::allocator<Piece> > >::operator*() const
  0.00      0.08     0.00       16     0.00     0.00  __gnu_cxx::__normal_iterator<Piece*, std::vector<Piece, std::allocator<Piece> > >::operator-(long) const
  0.00      0.08     0.00       16     0.00     0.00  __gnu_cxx::__normal_iterator<Coords*, std::vector<Coords, std::allocator<Coords> > >::operator*() const
  0.00      0.08     0.00       16     0.00     0.00  __gnu_cxx::__normal_iterator<Coords*, std::vector<Coords, std::allocator<Coords> > >::operator-(long) const
  0.00      0.08     0.00       16     0.00     0.00  std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::end() const
  0.00      0.08     0.00       16     0.00     0.00  std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::begin() const
  0.00      0.08     0.00       16     0.00     0.00  std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_allocate(unsigned long)
  0.00      0.08     0.00       16     0.00     0.00  std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_create_storage(unsigned long)
  0.00      0.08     0.00       16     0.00     0.00  std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_Vector_base(unsigned long, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&)
  0.00      0.08     0.00       16     0.00     0.00  std::allocator_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::deallocate(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long)
  0.00      0.08     0.00       16     0.00     0.00  std::allocator_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::allocate(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&, unsigned long)
  0.00      0.08     0.00       16     0.00     0.31  void std::_Optional_base_impl<Piece, std::_Optional_base<Piece, true, true> >::_M_construct<Piece&>(Piece&)
  0.00      0.08     0.00       16     0.00     0.00  Piece& std::vector<Piece, std::allocator<Piece> >::emplace_back<Piece>(Piece&&)
  0.00      0.08     0.00       16     0.00     0.00  std::vector<Piece, std::allocator<Piece> >::back()
  0.00      0.08     0.00       16     0.00     0.00  std::vector<Piece, std::allocator<Piece> >::push_back(Piece&&)
  0.00      0.08     0.00       16     0.00     0.00  std::vector<Piece, std::allocator<Piece> >::operator[](unsigned long)
  0.00      0.08     0.00       16     0.00     0.00  Coords& std::vector<Coords, std::allocator<Coords> >::emplace_back<Coords>(Coords&&)
  0.00      0.08     0.00       16     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::back()
  0.00      0.08     0.00       16     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::push_back(Coords&&)
  0.00      0.08     0.00       16     0.00     0.31  std::enable_if<__and_v<std::__not_<std::is_same<std::optional<Piece>, std::remove_cv<std::remove_reference<Piece&>::type>::type> >, std::__not_<std::__and_<std::is_scalar<Piece>, std::is_same<Piece, std::decay<Piece&>::type> > >, std::is_constructible<Piece, Piece&>, std::is_assignable<Piece&, Piece&> >, std::optional<Piece>&>::type std::optional<Piece>::operator=<Piece&>(Piece&)
  0.00      0.08     0.00       16     0.00     0.00  void std::_Construct<Piece, Piece&>(Piece*, Piece&)
  0.00      0.08     0.00       16     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char)
  0.00      0.08     0.00       15     0.00     0.00  Board::Board(Board const&)
  0.00      0.08     0.00       15     0.00     0.00  void __gnu_cxx::new_allocator<Piece>::destroy<Piece>(Piece*)
  0.00      0.08     0.00       15     0.00     0.00  void __gnu_cxx::new_allocator<Coords>::destroy<Coords>(Coords*)
  0.00      0.08     0.00       15     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<Coords>, Coords>::_S_select_on_copy(std::allocator<Coords> const&)
  0.00      0.08     0.00       15     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::_S_select_on_copy(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&)
  0.00      0.08     0.00       15     0.00     0.00  Board::copy() const
  0.00      0.08     0.00       15     0.00     0.00  __gnu_cxx::new_allocator<Piece>::_M_max_size() const
  0.00      0.08     0.00       15     0.00     0.00  std::_Vector_base<Coords, std::allocator<Coords> >::get_allocator() const
  0.00      0.08     0.00       15     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::end() const
  0.00      0.08     0.00       15     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::begin() const
  0.00      0.08     0.00       15     0.00     0.00  std::_Vector_base<Coords, std::allocator<Coords> >::_M_create_storage(unsigned long)
  0.00      0.08     0.00       15     0.00     0.00  std::_Vector_base<Coords, std::allocator<Coords> >::_Vector_base(std::allocator<Coords> const&)
  0.00      0.08     0.00       15     0.00     0.00  std::_Vector_base<Coords, std::allocator<Coords> >::_Vector_base(unsigned long, std::allocator<Coords> const&)
  0.00      0.08     0.00       15     0.00     0.00  void std::allocator_traits<std::allocator<Piece> >::destroy<Piece>(std::allocator<Piece>&, Piece*)
  0.00      0.08     0.00       15     0.00     0.00  std::allocator_traits<std::allocator<Coords> >::select_on_container_copy_construction(std::allocator<Coords> const&)
  0.00      0.08     0.00       15     0.00     0.00  void std::allocator_traits<std::allocator<Coords> >::destroy<Coords>(std::allocator<Coords>&, Coords*)
  0.00      0.08     0.00       15     0.00     0.00  std::allocator_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::select_on_container_copy_construction(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&)
  0.00      0.08     0.00       15     0.00     0.00  Coords* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, Coords*>(__gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, __gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, Coords*)
  0.00      0.08     0.00       15     0.00     0.00  std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*>(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*)
  0.00      0.08     0.00       15     0.00     0.16  std::vector<Coords, std::allocator<Coords> >::_M_move_assign(std::vector<Coords, std::allocator<Coords> >&&, std::integral_constant<bool, true>)
  0.00      0.08     0.00       15     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::vector(std::vector<Coords, std::allocator<Coords> > const&)
  0.00      0.08     0.00       15     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::vector(std::allocator<Coords> const&)
  0.00      0.08     0.00       15     0.00     0.16  std::vector<Coords, std::allocator<Coords> >::operator=(std::vector<Coords, std::allocator<Coords> >&&)
  0.00      0.08     0.00       15     0.00     0.00  std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::vector(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > const&)
  0.00      0.08     0.00       15     0.00     0.00  void std::__alloc_on_move<std::allocator<Coords> >(std::allocator<Coords>&, std::allocator<Coords>&)
  0.00      0.08     0.00       15     0.00     0.00  Coords* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, Coords*>(__gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, __gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, Coords*)
  0.00      0.08     0.00       15     0.00     0.00  std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*>(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*)
  0.00      0.08     0.00       15     0.00     0.00  void std::__relocate_object_a<Piece, Piece, std::allocator<Piece> >(Piece*, Piece*, std::allocator<Piece>&)
  0.00      0.08     0.00       15     0.00     0.00  void std::__relocate_object_a<Coords, Coords, std::allocator<Coords> >(Coords*, Coords*, std::allocator<Coords>&)
